sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	248333	250286						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	289	2247	321276	323234						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	323797	325344						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	326352	328724						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	366590	368543						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	293	2247	549948	551902						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	704022	705975						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	818245	820198						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	992853	994806						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1003148	1004695						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	1005763	1008135						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	293	2247	1030114	1032068						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	1032070	1034023						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	1154964	1156917						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00336	NC_003134	ISEc39	IS256	1316	2	1316	1231624	1232938						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00279	EU330199	IS100X	IS21	2247	294	2247	1241689	1243642						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00336	NC_003134	ISEc39	IS256	1316	2	1316	1254295	1255609						
GCA_053570315.1.fna	chromosome			CM131624.1 Yersinia pestis strain 23_YP48_MANG chromosome, whole genome shotgun sequence	4649981	0.47649326997965047	22ffba87e60e3fc3d7d3fd9feca1052e	00336	NC_003134	ISEc39	IS256	1316	2	1316	1295035	1296349						
