qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000126__FO834904|IncFII	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	228	67262	31	228	63059	63256	202	26	83.168	87.0	87.0	minus	2.06e-45	178	replicon
CP042948_00076|MOBF	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	1552	67262	1	1495	54917	59416	1503	283	80.439	96.0	100.0	plus	0.0	2419	relaxase
NC_019342_00064|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	101	67262	1	101	33826	34128	101	6	94.059	100.0	100.0	plus	1.67e-60	196	mate-pair-formation
NC_021871_00033|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	187	67262	1	187	34150	34710	187	26	86.096	100.0	100.0	plus	3.69e-101	317	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	863	67262	1	854	38232	40793	854	87	89.813	99.0	99.0	plus	0.0	1583	mate-pair-formation
NC_021871_00022|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	212	67262	3	211	41287	41913	209	27	87.081	99.0	99.0	plus	2.4100000000000003e-123	381	mate-pair-formation
NC_021817_00023|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	331	67262	22	331	41982	42911	310	20	93.548	94.0	94.0	plus	0.0	590	mate-pair-formation
NC_021871_00019|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	204	67262	20	201	43357	43902	182	32	82.418	89.0	89.0	plus	3.42e-89	283	mate-pair-formation
NC_021871_00015|MPF_F	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	453	67262	1	453	47141	48499	453	50	88.962	100.0	100.0	plus	0.0	785	mate-pair-formation
NC_021817_00013|MPF_T	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	763	67262	18	763	52734	54914	746	124	80.831	98.0	98.0	plus	0.0	1210	mate-pair-formation
NC_009790_00086|MPF_T	DBGJGA010000023.1 TPA_asm: Yersinia enterocolitica strain PNUSAY000766 SAMN47412575-rid25699923.denovo.24, whole genome shotgun sequence	681	67262	460	669	59036	59665	210	40	80.952	31.0	98.0	plus	4.23e-107	355	mate-pair-formation
