sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	289	2247	319455	321413						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	321976	323523						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	324531	326903						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	294	2246	364770	366721						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	293	2247	548118	550072						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	294	2247	702196	704149						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	294	2247	816399	818352						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	00279	EU330199	IS100X	IS21	2247	294	2247	990972	992925						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	01399	CP016586.1	16s-rRNA	16S	1554	1	1547	1001267	1002814						
GCA_053570195.1.fna	chromosome			CM131618.1 Yersinia pestis strain 48_YP14_PAK chromosome, whole genome shotgun sequence	4648131	0.4764320982577405	6d428ab7d8a2a44ad86664a3412a975c	01400	CP016586.1	23s-rRNA	23S	3027	658	3027	1003882	1006254						
