qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
001482__CP016942_00095|rep_cluster_214	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	1434	75080	1	1430	65712	67141	1430	13	99.091	99.0	99.0	plus	0.0	2569	replicon
000621__CP009126_00005|rep_cluster_1304	NZ_JBPXZV010000015.1 Yersinia enterocolitica strain DSY19-2 contig00015, whole genome shotgun sequence	918	35726	6	918	33353	34265	914	14	98.249	99.0	99.0	plus	0.0	1598	replicon
LT985313_00005|rep_cluster_2373	NZ_JBPXZV010000020.1 Yersinia enterocolitica strain DSY19-2 contig00020, whole genome shotgun sequence	432	4688	1	391	662	1051	392	16	95.153	91.0	91.0	plus	6.91e-177	616	replicon
NC_010377_00020|MOBF	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	1656	75080	1	1656	4617	9584	1656	0	100.0	100.0	100.0	plus	0.0	3330	relaxase
CP009126_00025|MOBC	NZ_JBPXZV010000015.1 Yersinia enterocolitica strain DSY19-2 contig00015, whole genome shotgun sequence	248	35726	1	248	14513	15256	248	5	97.984	100.0	100.0	minus	7.269999999999999e-165	502	relaxase
NC_021523_00003|MOBQ	NZ_JBPXZV010000022.1 Yersinia enterocolitica strain DSY19-2 contig00022, whole genome shotgun sequence	311	3769	1	311	1344	2276	311	1	99.678	100.0	100.0	minus	0.0	647	relaxase
NC_010377_00019|MPF_T	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	690	75080	1	690	2544	4613	690	0	100.0	100.0	100.0	plus	0.0	1347	mate-pair-formation
NC_010377_00060|MPF_F	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	462	75080	1	462	46981	48366	462	0	100.0	100.0	100.0	minus	0.0	962	mate-pair-formation
NC_010377_00065|MPF_F	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	527	75080	1	527	50865	52445	527	0	100.0	100.0	100.0	minus	0.0	1096	mate-pair-formation
NC_010377_00069|MPF_T	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	857	75080	1	857	56490	59060	857	0	100.0	100.0	100.0	minus	0.0	1754	mate-pair-formation
NC_010377_00071|MPF_F	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	416	75080	1	416	59593	60840	416	0	100.0	100.0	100.0	minus	0.0	818	mate-pair-formation
NC_010377_00073|MPF_F	NZ_JBPXZV010000014.1 Yersinia enterocolitica strain DSY19-2 contig00014, whole genome shotgun sequence	216	75080	1	216	61630	62277	216	0	100.0	100.0	100.0	minus	9.76e-145	443	mate-pair-formation
