qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP012928|MOBF	DANMMI010000020.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.20, whole genome shotgun sequence	259	19469	1	259	2928	3186	259	1	99.614	100.0	100.0	plus	2.6e-134	473	oriT
000226__MF062700|IncX5	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	576	42295	1	576	36595	37170	576	0	100.0	100.0	100.0	plus	0.0	1064	replicon
000155__CP018649|IncN	DANMMI010000022.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.22, whole genome shotgun sequence	720	11624	1	720	5276	5995	720	23	96.806	100.0	100.0	minus	0.0	1203	replicon
NC_019096_00001|MOBP	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	388	42295	5	385	30352	31494	381	47	87.664	98.0	98.0	minus	0.0	678	relaxase
NC_015599_00019|MOBF	DANMMI010000020.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.20, whole genome shotgun sequence	1080	19469	1	1059	5195	8371	1059	2	99.811	98.0	98.0	plus	0.0	2032	relaxase
NC_019899_00035|MPF_T	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	611	42295	1	599	17521	19317	599	9	98.497	98.0	98.0	minus	0.0	1117	mate-pair-formation
NC_019899_00038|MPF_T	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	309	42295	1	309	21586	22512	309	2	99.353	100.0	100.0	minus	0.0	630	mate-pair-formation
NC_019899_00039|MPF_T	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	242	42295	1	242	22520	23245	242	7	97.107	100.0	100.0	minus	2.29e-149	457	mate-pair-formation
NC_019899_00040|MPF_T	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	351	42295	1	351	23488	24540	351	29	91.738	100.0	100.0	minus	0.0	630	mate-pair-formation
NC_023277_00163|MPF_T	DANMMI010000017.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.17, whole genome shotgun sequence	717	42295	1	715	25591	27735	715	104	85.455	99.0	99.0	minus	0.0	1281	mate-pair-formation
NC_022375_00024|MPF_T	DANMMI010000020.1 TPA_asm: Yersinia enterocolitica isolate Whole Organism SAMN30497202-rid15168533.denovo.20, whole genome shotgun sequence	509	19469	1	509	3666	5192	509	1	99.804	100.0	100.0	plus	0.0	996	mate-pair-formation
