qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000101__NZ_CP012345_00042|IncFIB	NZ_JACCJO010000032.1 Yersinia enterocolitica strain PR18 NODE_32_length_18879_cov_337.976, whole genome shotgun sequence	1071	18879	65	1071	1847	2853	1008	49	94.94	94.0	94.0	minus	0.0	1578	replicon
000124__KP125893_00142|IncFII	NZ_JACCJO010000037.1 Yersinia enterocolitica strain PR18 NODE_37_length_11422_cov_421.531, whole genome shotgun sequence	207	11422	23	194	10610	10773	173	20	82.659	83.0	83.0	minus	1.7700000000000002e-35	145	replicon
AP019635_00032|MOBF	NZ_JACCJO010000038.1 Yersinia enterocolitica strain PR18 NODE_38_length_8362_cov_364.522, whole genome shotgun sequence	176	8362	1	174	6163	6684	174	31	82.184	99.0	99.0	minus	1.28e-94	297	relaxase
NC_019342_00064|MPF_F	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	101	31198	1	101	13794	14096	101	12	88.119	100.0	100.0	plus	1.7000000000000001e-56	184	mate-pair-formation
NC_021871_00033|MPF_F	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	187	31198	1	187	14118	14678	187	32	82.888	100.0	100.0	plus	4.67e-102	319	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	863	31198	1	854	17477	20038	854	95	88.876	99.0	99.0	plus	0.0	1561	mate-pair-formation
NZ_AGTD01000004_00096|MPF_F	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	211	31198	1	211	20922	21551	211	39	81.043	100.0	100.0	plus	6.72e-113	351	mate-pair-formation
NC_021817_00023|MPF_F	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	331	31198	25	331	21623	22543	307	24	92.182	93.0	93.0	plus	0.0	561	mate-pair-formation
NC_021871_00015|MPF_F	NZ_JACCJO010000029.1 Yersinia enterocolitica strain PR18 NODE_29_length_31198_cov_343.236, whole genome shotgun sequence	453	31198	1	453	26368	27726	453	66	85.43	100.0	100.0	plus	0.0	763	mate-pair-formation
NC_009790_00086|MPF_T	NZ_JACCJO010000038.1 Yersinia enterocolitica strain PR18 NODE_38_length_8362_cov_364.522, whole genome shotgun sequence	681	8362	55	460	7143	8360	406	55	86.453	60.0	90.0	minus	0.0	749	mate-pair-formation
