qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	NZ_JBGEEK010000021.1 Yersinia enterocolitica strain GF75 contig00021, whole genome shotgun sequence	218	4761	1	182	3256	3436	182	22	87.363	83.0	83.0	plus	2.4499999999999998e-54	207	oriT
000621__CP009126_00005|rep_cluster_1304	NZ_JBGEEK010000014.1 Yersinia enterocolitica strain GF75 contig00014, whole genome shotgun sequence	918	58853	490	918	807	1235	429	3	99.301	47.0	99.0	plus	0.0	776	replicon
000621__CP009126_00005|rep_cluster_1304	NZ_JBGEEK010000014.1 Yersinia enterocolitica strain GF75 contig00014, whole genome shotgun sequence	918	58853	6	918	29470	30382	914	14	98.249	99.0	99.0	plus	0.0	1598	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	NZ_JBGEEK010000021.1 Yersinia enterocolitica strain GF75 contig00021, whole genome shotgun sequence	519	4761	38	518	2793	3274	486	36	90.741	93.0	93.0	minus	0.0	640	replicon
CP009126_00025|MOBC	NZ_JBGEEK010000014.1 Yersinia enterocolitica strain GF75 contig00014, whole genome shotgun sequence	248	58853	1	248	9868	10611	248	5	97.984	100.0	100.0	minus	5.33e-165	503	relaxase
NC_019096_00001|MOBP	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	388	48685	1	385	10698	11852	385	62	83.896	99.0	99.0	plus	0.0	675	relaxase
NC_013090_00004|MOBP	NZ_JBGEEK010000021.1 Yersinia enterocolitica strain GF75 contig00021, whole genome shotgun sequence	499	4761	266	499	3	704	234	24	89.744	47.0	100.0	plus	2.02e-131	414	relaxase
CP011605_00002|MOBP	NZ_JBGEEK010000021.1 Yersinia enterocolitica strain GF75 contig00021, whole genome shotgun sequence	501	4761	1	301	3858	4760	301	9	97.01	60.0	100.0	plus	0.0	600	relaxase
NC_023277_00163|MPF_T	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	717	48685	1	715	14476	16620	715	114	84.056	99.0	99.0	plus	0.0	1262	mate-pair-formation
NC_019899_00040|MPF_T	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	351	48685	1	351	17652	18704	351	53	84.9	100.0	100.0	plus	0.0	593	mate-pair-formation
NC_019899_00039|MPF_T	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	242	48685	1	242	18981	19706	242	47	80.579	100.0	100.0	plus	2.0700000000000003e-123	383	mate-pair-formation
NC_019899_00038|MPF_T	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	309	48685	1	309	19715	20641	309	40	87.055	100.0	100.0	plus	0.0	566	mate-pair-formation
NC_017624_00009|MPF_T	NZ_JBGEEK010000016.1 Yersinia enterocolitica strain GF75 contig00016, whole genome shotgun sequence	611	48685	1	599	22907	24703	599	63	89.482	98.0	98.0	plus	0.0	1093	mate-pair-formation
