qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP012928|MOBF	ABKTBL010000055.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.57, whole genome shotgun sequence	259	9304	1	206	3705	3910	211	32	80.095	80.0	80.0	plus	1.94e-36	148	oriT
002438__NC_009705_00164|rep_cluster_957	ABKTBL010000017.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.17, whole genome shotgun sequence	1020	100837	1	1020	54406	55425	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
000152__NZ_CP011646_00085|IncN	ABKTBL010000039.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.40, whole genome shotgun sequence	882	36740	1	882	74	955	883	87	89.921	100.0	100.0	minus	0.0	1136	replicon
NC_015872_00034|MOBF	ABKTBL010000055.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.57, whole genome shotgun sequence	1068	9304	1	1068	5984	9199	1072	6	99.067	100.0	100.0	plus	0.0	2032	relaxase
CP042516_00001|MOBV	ABKTBL010000074.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.77, whole genome shotgun sequence	338	2695	14	338	1457	2431	325	17	94.769	96.0	96.0	minus	0.0	587	relaxase
NC_009705_00134|MPF_I	ABKTBL010000017.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.17, whole genome shotgun sequence	282	100837	1	279	31703	32539	279	28	89.964	99.0	99.0	minus	1.2299999999999998e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	ABKTBL010000017.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.17, whole genome shotgun sequence	264	100837	1	264	35312	36088	265	41	81.887	100.0	100.0	plus	1.38e-141	436	mate-pair-formation
NC_009705_00139|MPF_I	ABKTBL010000017.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.17, whole genome shotgun sequence	361	100837	1	361	36093	37175	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	ABKTBL010000017.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.17, whole genome shotgun sequence	934	100837	1	934	45660	48464	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
NC_015872_00011|MPF_T	ABKTBL010000039.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.40, whole genome shotgun sequence	105	36740	1	105	6865	7179	105	1	99.048	100.0	100.0	plus	3.86e-67	215	mate-pair-formation
NC_015872_00010|MPF_T	ABKTBL010000039.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.40, whole genome shotgun sequence	857	36740	1	857	7183	9753	857	14	98.366	100.0	100.0	plus	0.0	1779	mate-pair-formation
NC_015872_00007|MPF_T	ABKTBL010000039.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.40, whole genome shotgun sequence	345	36740	1	300	10751	11650	300	1	99.667	87.0	87.0	plus	2.54e-180	551	mate-pair-formation
NC_015872_00006|MPF_T	ABKTBL010000039.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.40, whole genome shotgun sequence	231	36740	1	231	12007	12699	231	3	98.701	100.0	100.0	plus	4.3000000000000006e-145	445	mate-pair-formation
NC_015872_00033|MPF_T	ABKTBL010000055.1 Yersinia enterocolitica strain 1065817 SAMN30147001-rid15006383.denovo.57, whole genome shotgun sequence	510	9304	1	510	4447	5976	510	51	90.0	100.0	100.0	plus	0.0	939	mate-pair-formation
