qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
KJ009324|MOBP	DBDTVN010000032.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.35, whole genome shotgun sequence	175	4859	1	175	3301	3475	175	8	95.429	100.0	100.0	minus	3.97e-76	279	oriT
CP016722|MOB_unknown	DBDTVN010000033.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.36, whole genome shotgun sequence	218	3223	1	194	647	839	195	12	92.308	89.0	89.0	plus	2.36e-74	274	oriT
CP022659_00009|rep_cluster_2132	DBDTVN010000015.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.15, whole genome shotgun sequence	2361	109929	140	2361	30767	32988	2225	82	96.045	94.0	94.0	minus	0.0	3616	replicon
KU302809_00001|rep_cluster_2335	DBDTVN010000032.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.35, whole genome shotgun sequence	606	4859	1	547	3398	3945	550	33	93.091	90.0	90.0	plus	0.0	800	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	DBDTVN010000033.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.36, whole genome shotgun sequence	519	3223	38	518	184	665	489	59	84.867	93.0	93.0	minus	1.18e-135	479	replicon
NC_019096_00001|MOBP	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	388	42691	1	385	20801	21955	385	63	83.636	99.0	99.0	plus	0.0	672	relaxase
NC_011404_00002|MOBP	DBDTVN010000032.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.35, whole genome shotgun sequence	500	4859	1	500	1382	2875	500	18	96.0	100.0	100.0	minus	0.0	953	relaxase
NC_013090_00004|MOBP	DBDTVN010000033.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.36, whole genome shotgun sequence	499	3223	1	499	1248	2738	499	39	91.784	100.0	100.0	plus	0.0	893	relaxase
NC_023277_00163|MPF_T	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	717	42691	1	715	24579	26723	715	115	83.916	99.0	99.0	plus	0.0	1260	mate-pair-formation
NC_019899_00040|MPF_T	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	351	42691	1	351	27779	28831	351	52	85.185	100.0	100.0	plus	0.0	592	mate-pair-formation
NC_019899_00039|MPF_T	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	242	42691	1	242	29032	29757	242	47	80.579	100.0	100.0	plus	3.99e-123	382	mate-pair-formation
NC_019899_00038|MPF_T	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	309	42691	1	309	29766	30692	309	42	86.408	100.0	100.0	plus	0.0	562	mate-pair-formation
NC_017624_00009|MPF_T	DBDTVN010000021.1 TPA_asm: Yersinia enterocolitica strain IDR2400055912-03-01 SAMN45894242-rid24569183.denovo.22, whole genome shotgun sequence	611	42691	1	599	32958	34754	599	64	89.316	98.0	98.0	plus	0.0	1090	mate-pair-formation
