qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
CP016722|MOB_unknown	ABKTUB010000082.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.084, whole genome shotgun sequence	218	3223	1	194	647	839	195	11	92.821	89.0	89.0	plus	4.95e-76	279	oriT
001482__CP016942_00095|rep_cluster_214	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	1434	29941	1	1430	4666	6095	1430	13	99.091	99.0	99.0	minus	0.0	2569	replicon
000435__NC_009344_00001|rep_cluster_1155	ABKTUB010000072.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.074, whole genome shotgun sequence	957	5501	2	957	188	1149	966	177	80.228	99.0	99.0	plus	0.0	713	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ABKTUB010000082.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.084, whole genome shotgun sequence	519	3223	38	518	184	665	489	59	84.867	93.0	93.0	minus	1.15e-135	479	replicon
NC_010377_00020|MOBF	ABKTUB010000044.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.044, whole genome shotgun sequence	1656	36965	85	1656	3	4718	1572	1	99.936	95.0	95.0	plus	0.0	3153	relaxase
NC_021523_00003|MOBQ	ABKTUB010000080.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.082, whole genome shotgun sequence	311	3658	1	311	1494	2426	311	1	99.678	100.0	100.0	plus	0.0	647	relaxase
NC_013090_00004|MOBP	ABKTUB010000082.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.084, whole genome shotgun sequence	499	3223	1	499	1248	2738	499	39	91.784	100.0	100.0	plus	0.0	893	relaxase
NC_010377_00073|MPF_F	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	216	29941	1	216	9529	10176	216	0	100.0	100.0	100.0	plus	9.7e-145	443	mate-pair-formation
NC_010377_00071|MPF_F	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	416	29941	1	416	10966	12213	416	0	100.0	100.0	100.0	plus	0.0	818	mate-pair-formation
NC_010377_00069|MPF_T	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	857	29941	1	857	12746	15316	857	0	100.0	100.0	100.0	plus	0.0	1754	mate-pair-formation
NC_010377_00065|MPF_F	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	527	29941	1	527	19361	20941	527	0	100.0	100.0	100.0	plus	0.0	1096	mate-pair-formation
NC_010377_00060|MPF_F	ABKTUB010000048.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.048, whole genome shotgun sequence	462	29941	1	462	23440	24825	462	0	100.0	100.0	100.0	plus	0.0	962	mate-pair-formation
NC_010377_00019|MPF_T	ABKTUB010000076.1 Yersinia enterocolitica strain 497730 SAMN09671432-rid6093703.denovo.078, whole genome shotgun sequence	690	4802	1	690	2476	4545	690	0	100.0	100.0	100.0	plus	0.0	1347	mate-pair-formation
