qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP013027|MOBF	DBHYYG010000042.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.043, whole genome shotgun sequence	268	41568	1	268	12471	12738	268	0	100.0	100.0	100.0	plus	5.54e-141	496	oriT
NZ_CP013027|MOBF	DBHYYG010000120.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.guided.049, whole genome shotgun sequence	268	31824	1	268	28611	28878	268	0	100.0	100.0	100.0	minus	5.54e-141	496	oriT
000155__CP018649|IncN	DBHYYG010000042.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.043, whole genome shotgun sequence	720	41568	1	720	327	1046	720	0	100.0	100.0	100.0	minus	0.0	1330	replicon
002101__NC_004564_00056|rep_cluster_645	DBHYYG010000043.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.044, whole genome shotgun sequence	1167	41547	1	1167	1610	2776	1167	7	99.4	100.0	100.0	plus	0.0	2117	replicon
CP017588_00047|rep_cluster_2203	DBHYYG010000061.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.063, whole genome shotgun sequence	867	18534	39	856	2727	3544	821	158	80.024	94.0	94.0	minus	1.09e-172	603	replicon
CP001049|IncFII	DBHYYG010000061.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.063, whole genome shotgun sequence	227	18534	1	227	3574	3800	227	2	99.119	100.0	100.0	minus	6.19e-115	409	replicon
NC_015599_00019|MOBF	DBHYYG010000042.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.043, whole genome shotgun sequence	1080	41568	1	1059	14747	17923	1059	2	99.811	98.0	98.0	plus	0.0	2030	relaxase
NC_015475_00074|MOBF	DBHYYG010000061.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.063, whole genome shotgun sequence	149	18534	1	149	7049	7495	149	1	99.329	100.0	100.0	minus	7.48e-96	299	relaxase
NC_015599_00019|MOBF	DBHYYG010000120.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.guided.049, whole genome shotgun sequence	1080	31824	1	1059	23426	26602	1059	2	99.811	98.0	98.0	minus	0.0	2030	relaxase
NC_022375_00024|MPF_T	DBHYYG010000042.1 TPA_asm: Yersinia enterocolitica isolate 22PH0258-005-J4 SAMN44049589-rid26068373.denovo.043, whole genome shotgun sequence	509	41568	1	509	13218	14744	509	1	99.804	100.0	100.0	plus	0.0	996	mate-pair-formation
