sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000001.1 Yersinia pestis strain 40053 contig00001, whole genome shotgun sequence	137329	0.4763524091779595	d82c7d2686d14cd6bd0ce2c808eaa43d	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000002.1 Yersinia pestis strain 40053 contig00002, whole genome shotgun sequence	132482	0.4884588094986489	11144fe9645d53dbcb3c2b1733b40e58	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000003.1 Yersinia pestis strain 40053 contig00003, whole genome shotgun sequence	126128	0.48451573005201065	965560526a15582bdaa70eb7db51e7af	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000004.1 Yersinia pestis strain 40053 contig00004, whole genome shotgun sequence	115310	0.48484953603330155	9f5bc920adc5bc3b54a44aa97c3cbeb3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000005.1 Yersinia pestis strain 40053 contig00005, whole genome shotgun sequence	113943	0.49942515117207725	f534d876c0d7a2b6fb110d767f3184d5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000006.1 Yersinia pestis strain 40053 contig00006, whole genome shotgun sequence	111422	0.451957423130082	5f6eb5201fbc17e08502f52949330682	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000007.1 Yersinia pestis strain 40053 contig00007, whole genome shotgun sequence	104945	0.47486778788889417	9f2a0e810d47b2ddc82ed336331180e3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000008.1 Yersinia pestis strain 40053 contig00008, whole genome shotgun sequence	97752	0.46215934200834763	131c7abc2aa7c45954191501e091224f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000009.1 Yersinia pestis strain 40053 contig00009, whole genome shotgun sequence	93230	0.4628874825699882	17b82988fceabced5a3aebf7c9b9109f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046677205.1.fna	chromosome	-	-	JBKNBO010000010.1 Yersinia pestis strain 40053 contig00010, whole genome shotgun sequence	89379	0.49068573154767897	fcad839dd3c71583fde0f6defb023653	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
