qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
002438__NC_009705_00164|rep_cluster_957	ABNAWI010000015.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.15, whole genome shotgun sequence	1020	108528	1	1020	62199	63218	1020	112	89.02	100.0	100.0	plus	0.0	1264	replicon
000126__FO834904|IncFII	ABNAWI010000041.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.42, whole genome shotgun sequence	228	29682	31	228	21750	21947	202	26	83.168	87.0	87.0	minus	2.14e-45	178	replicon
000164__NC_022344_00310|IncP	ABNAWI010000049.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.52, whole genome shotgun sequence	858	12533	19	858	4207	5046	843	131	83.749	98.0	98.0	plus	0.0	793	replicon
CP042948_00076|MOBF	ABNAWI010000041.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.42, whole genome shotgun sequence	1552	29682	1	1495	13608	18107	1503	283	80.439	96.0	100.0	plus	0.0	2419	relaxase
CP010360_00062|MOBP	ABNAWI010000049.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.52, whole genome shotgun sequence	667	12533	1	663	7854	9842	667	65	89.055	99.0	99.0	plus	0.0	1061	relaxase
NC_008757_00079|MPF_T	ABNAWI010000001.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.01, whole genome shotgun sequence	337	454033	1	329	441666	442652	329	55	83.283	98.0	98.0	minus	1.57e-153	474	mate-pair-formation
NC_022344_00330|MPF_T	ABNAWI010000001.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.01, whole genome shotgun sequence	234	454033	1	234	442652	443353	234	23	90.171	100.0	100.0	minus	5.02e-143	439	mate-pair-formation
NC_008757_00075|MPF_T	ABNAWI010000001.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.01, whole genome shotgun sequence	813	454033	1	806	445874	448279	806	95	87.717	99.0	99.0	minus	0.0	1399	mate-pair-formation
NC_022344_00321|MPF_T	ABNAWI010000001.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.01, whole genome shotgun sequence	667	454033	1	667	450487	452490	670	61	90.149	100.0	100.0	minus	0.0	1157	mate-pair-formation
NC_009705_00134|MPF_I	ABNAWI010000015.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.15, whole genome shotgun sequence	282	108528	1	279	39496	40332	279	28	89.964	99.0	99.0	minus	1.2199999999999998e-170	521	mate-pair-formation
NC_009705_00138|MPF_I	ABNAWI010000015.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.15, whole genome shotgun sequence	264	108528	1	264	43105	43881	265	41	81.887	100.0	100.0	plus	1.37e-141	436	mate-pair-formation
NC_009705_00139|MPF_I	ABNAWI010000015.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.15, whole genome shotgun sequence	361	108528	1	361	43886	44968	361	38	89.474	100.0	100.0	plus	0.0	642	mate-pair-formation
NC_009705_00148|MPF_I	ABNAWI010000015.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.15, whole genome shotgun sequence	934	108528	1	934	53453	56257	935	85	90.802	100.0	100.0	plus	0.0	1629	mate-pair-formation
NC_021817_00013|MPF_T	ABNAWI010000041.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.42, whole genome shotgun sequence	763	29682	18	763	11425	13605	746	124	80.831	98.0	98.0	plus	0.0	1210	mate-pair-formation
NC_009790_00086|MPF_T	ABNAWI010000041.1 Yersinia enterocolitica strain 1837343 SAMN37555645-rid19551843.denovo.42, whole genome shotgun sequence	681	29682	460	669	17727	18356	210	40	80.952	31.0	98.0	plus	4.24e-107	355	mate-pair-formation
