qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
HQ328804|MOBP	ABKTXQ010000110.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.110, whole genome shotgun sequence	174	12434	1	174	11532	11705	174	3	98.276	100.0	100.0	minus	6.54e-84	305	oriT
CP016722|MOB_unknown	ABKTXQ010000168.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.170, whole genome shotgun sequence	218	3064	1	194	1832	2024	195	12	92.308	89.0	89.0	plus	2.37e-74	274	oriT
000621__CP009126_00005|rep_cluster_1304	ABKTXQ010000068.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.068, whole genome shotgun sequence	918	24324	6	918	22028	22940	914	14	98.249	99.0	99.0	plus	0.0	1598	replicon
KU302809_00001|rep_cluster_2335	ABKTXQ010000110.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.110, whole genome shotgun sequence	606	12434	1	552	11629	12182	557	34	92.46	91.0	91.0	plus	0.0	789	replicon
LT985313_00005|rep_cluster_2373	ABKTXQ010000155.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.157, whole genome shotgun sequence	432	4577	4	391	515	901	389	15	95.373	90.0	90.0	minus	7.12e-177	616	replicon
CP041116_00002|ColRNAI_rep_cluster_1987	ABKTXQ010000168.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.170, whole genome shotgun sequence	519	3064	38	518	1369	1850	489	59	84.867	93.0	93.0	minus	1.18e-135	479	replicon
CP009126_00025|MOBC	ABKTXQ010000068.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.068, whole genome shotgun sequence	248	24324	1	248	3187	3930	248	0	100.0	100.0	100.0	minus	4.18e-168	511	relaxase
NC_017389_00004|MOBP	ABKTXQ010000110.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.110, whole genome shotgun sequence	504	12434	275	504	1843	2532	230	34	85.217	46.0	100.0	minus	2.71e-118	380	relaxase
CP011605_00002|MOBP	ABKTXQ010000110.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.110, whole genome shotgun sequence	501	12434	1	276	10277	11104	276	9	96.739	55.0	100.0	minus	4.31e-176	546	relaxase
NC_001848_00006|MOBP	ABKTXQ010000110.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.110, whole genome shotgun sequence	107	12434	1	106	11100	11417	106	3	97.17	99.0	99.0	minus	2.84e-65	210	relaxase
NC_021523_00003|MOBQ	ABKTXQ010000163.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.165, whole genome shotgun sequence	311	3658	1	311	1494	2426	311	1	99.678	100.0	100.0	plus	0.0	647	relaxase
NC_013090_00004|MOBP	ABKTXQ010000168.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.170, whole genome shotgun sequence	499	3064	265	499	2	700	235	28	87.234	47.0	89.0	plus	5.470000000000001e-129	397	relaxase
CP011605_00002|MOBP	ABKTXQ010000168.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.170, whole genome shotgun sequence	501	3064	1	210	2433	3062	210	10	95.238	42.0	89.0	plus	4.29e-136	416	relaxase
NC_010695_00006|MOBQ	ABKTXQ010000172.1 Yersinia enterocolitica strain 480686 SAMN09671411-rid6091973.denovo.174, whole genome shotgun sequence	369	2753	1	369	956	2056	369	65	81.843	100.0	100.0	plus	0.0	603	relaxase
