qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
NZ_CP015239|MOBF	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	266	23671	4	216	19629	19842	217	33	81.567	80.0	80.0	minus	1.1700000000000002e-43	172	oriT
000152__NZ_CP011646_00085|IncN	NZ_CQBG01000045.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	882	8072	1	882	2782	3663	883	87	89.921	100.0	100.0	plus	0.0	1136	replicon
NC_019096_00001|MOBP	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	388	62132	1	385	33400	34554	385	62	83.896	99.0	99.0	minus	0.0	675	relaxase
NC_015872_00034|MOBF	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	1068	23671	1	1068	14343	17558	1072	6	99.067	100.0	100.0	minus	0.0	2032	relaxase
NC_017624_00009|MPF_T	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	611	62132	1	599	20549	22345	599	63	89.482	98.0	98.0	minus	0.0	1093	mate-pair-formation
NC_019899_00038|MPF_T	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	309	62132	1	309	24611	25537	309	40	87.055	100.0	100.0	minus	0.0	566	mate-pair-formation
NC_019899_00039|MPF_T	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	242	62132	1	242	25546	26271	242	46	80.992	100.0	100.0	minus	2.73e-124	386	mate-pair-formation
NC_019899_00040|MPF_T	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	351	62132	1	351	26548	27600	351	52	85.185	100.0	100.0	minus	0.0	594	mate-pair-formation
NC_023277_00163|MPF_T	NZ_CQBG01000025.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	717	62132	1	715	28632	30776	715	114	84.056	99.0	99.0	minus	0.0	1262	mate-pair-formation
NC_015872_00011|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	105	23671	1	105	2943	3257	105	1	99.048	100.0	100.0	plus	3.81e-67	215	mate-pair-formation
NC_015872_00010|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	857	23671	1	857	3261	5831	857	14	98.366	100.0	100.0	plus	0.0	1779	mate-pair-formation
NC_015872_00007|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	345	23671	1	300	6829	7728	300	1	99.667	87.0	87.0	plus	2.47e-180	551	mate-pair-formation
NC_015872_00006|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	231	23671	1	231	8085	8777	231	3	98.701	100.0	100.0	plus	4.22e-145	445	mate-pair-formation
NC_015872_00005|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	295	23671	1	295	8791	9675	295	2	99.322	100.0	100.0	plus	7.470000000000001e-173	528	mate-pair-formation
NC_015872_00033|MPF_T	NZ_CQBG01000034.1 Yersinia intermedia strain BR166/97, whole genome shotgun sequence	510	23671	1	510	17566	19095	510	51	90.0	100.0	100.0	minus	0.0	939	mate-pair-formation
