qseqid	sseqid	qlen	slen	qstart	qend	sstart	send	length	mismatch	pident	qcovhsp	qcovs	sstrand	evalue	bitscore	biomarker
000126__FO834904|IncFII	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	228	43186	31	225	10676	10870	199	25	83.417	86.0	86.0	plus	1.94e-45	178	replicon
000435__NC_009344_00001|rep_cluster_1155	NZ_JAUEHS010000070.1 Yersinia rohdei strain 2391 StPb PI NODE_70_length_8036_cov_99.814047, whole genome shotgun sequence	957	8036	1	952	5938	6889	958	177	80.271	99.0	99.0	minus	0.0	712	replicon
CP042948_00076|MOBF	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	1552	43186	1	1495	14516	19015	1503	283	80.439	96.0	100.0	minus	0.0	2419	relaxase
CP017616_00024|MOBP	NZ_JAUEHS010000053.1 Yersinia rohdei strain 2391 StPb PI NODE_53_length_22059_cov_114.660495, whole genome shotgun sequence	151	22059	1	129	13092	13484	131	14	87.786	85.0	85.0	minus	5.27e-71	228	relaxase
CP009870_00005|MOBQ	NZ_JAUEHS010000070.1 Yersinia rohdei strain 2391 StPb PI NODE_70_length_8036_cov_99.814047, whole genome shotgun sequence	365	8036	1	365	158	1252	365	3	99.178	100.0	100.0	plus	0.0	698	relaxase
CP009870_00005|MOBQ	NZ_JAUEHS010000073.1 Yersinia rohdei strain 2391 StPb PI NODE_73_length_7107_cov_82.660597, whole genome shotgun sequence	365	7107	2	365	3	1112	370	48	85.405	99.0	100.0	plus	0.0	632	relaxase
NC_009790_00086|MPF_T	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	681	43186	460	669	14267	14896	210	40	80.952	31.0	98.0	minus	3.9300000000000003e-107	355	mate-pair-formation
NC_021817_00013|MPF_T	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	763	43186	18	763	19018	21198	746	124	80.831	98.0	98.0	minus	0.0	1210	mate-pair-formation
NC_021871_00015|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	453	43186	1	453	25433	26791	453	50	88.962	100.0	100.0	minus	0.0	785	mate-pair-formation
NC_021871_00019|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	204	43186	20	201	30030	30575	182	32	82.418	89.0	89.0	minus	3.22e-89	283	mate-pair-formation
NC_021817_00023|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	331	43186	22	331	31021	31950	310	20	93.548	94.0	94.0	minus	0.0	590	mate-pair-formation
NC_021871_00022|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	212	43186	3	211	32019	32645	209	27	87.081	99.0	99.0	minus	2.2600000000000003e-123	381	mate-pair-formation
NZ_AGTD01000004_00094|MPF_T	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	863	43186	1	854	33139	35700	854	87	89.813	99.0	99.0	minus	0.0	1583	mate-pair-formation
NC_021871_00033|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	187	43186	1	187	39222	39782	187	26	86.096	100.0	100.0	minus	3.47e-101	317	mate-pair-formation
NC_019342_00064|MPF_F	NZ_JAUEHS010000034.1 Yersinia rohdei strain 2391 StPb PI NODE_34_length_43186_cov_88.572479, whole genome shotgun sequence	101	43186	1	101	39804	40106	101	6	94.059	100.0	100.0	minus	1.57e-60	196	mate-pair-formation
NC_006143_00077|MPF_T	NZ_JAUEHS010000062.1 Yersinia rohdei strain 2391 StPb PI NODE_62_length_13680_cov_98.420569, whole genome shotgun sequence	349	13680	1	349	1717	2763	349	0	100.0	100.0	100.0	plus	0.0	632	mate-pair-formation
