sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000001.1 Yersinia pestis strain 46513 contig00001, whole genome shotgun sequence	126118	0.4845382895383688	314b01236acd82743a36da700a933f82	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000002.1 Yersinia pestis strain 46513 contig00002, whole genome shotgun sequence	119117	0.46966427965781543	70c51c8de2237101fb7ed20cb6fe1be1	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000003.1 Yersinia pestis strain 46513 contig00003, whole genome shotgun sequence	115286	0.48487240428152595	6daf5b495d85e78e204d44d6545a6855	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000004.1 Yersinia pestis strain 46513 contig00004, whole genome shotgun sequence	107025	0.47291754263022656	b1ac01e8bf6c14d9545402a46b4c592e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000005.1 Yersinia pestis strain 46513 contig00005, whole genome shotgun sequence	104939	0.47487588027330163	a7b75db855b907690886e22c01a52ce5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000006.1 Yersinia pestis strain 46513 contig00006, whole genome shotgun sequence	101622	0.4886048296628683	c4c9476de9b86d652699a4278152d510	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000007.1 Yersinia pestis strain 46513 contig00007, whole genome shotgun sequence	95376	0.4428472571716155	97d65f0546f43a279a2f7abe383fa84f	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000008.1 Yersinia pestis strain 46513 contig00008, whole genome shotgun sequence	89663	0.49063716360148557	33f793aaf674297d95ccbb15d73b63a4	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000009.1 Yersinia pestis strain 46513 contig00009, whole genome shotgun sequence	86425	0.4908070581428985	44a9268fd3aa643413a476a485d16095	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000010.1 Yersinia pestis strain 46513 contig00010, whole genome shotgun sequence	83411	0.4725515819256453	4dc58edf69720202d67a5b349062f6c3	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000011.1 Yersinia pestis strain 46513 contig00011, whole genome shotgun sequence	76975	0.4691003572588503	8a5e4158f177fb628685f994c461377e	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000012.1 Yersinia pestis strain 46513 contig00012, whole genome shotgun sequence	73408	0.46116227114210984	62eac428a6065ce9fd2c18d38f61f154	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCA_046662485.1.fna	chromosome	-	-	JBKLZJ010000013.1 Yersinia pestis strain 46513 contig00013, whole genome shotgun sequence	70997	0.46909024324971477	9acac8ba90e217f16a7edc8f715b3588	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
