sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	circularity_status	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	predicted_mobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_identification	repetitive_dna_id	repetitive_dna_type	filtering_reason
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000001.1 Yersinia pestis G1996010 Contig_G1996010_1, whole genome shotgun sequence	24417	0.47921530081500596	560c99348dc9fb609c34482194748cc5	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000002.1 Yersinia pestis G1996010 Contig_G1996010_5, whole genome shotgun sequence	5663	0.47571958325975633	a90966ab30e336a2406974d75003e4bd	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	plasmid	AA751	AJ083	NZ_ADSF01000003.1 Yersinia pestis G1996010 Contig_G1996010_7, whole genome shotgun sequence	2158	0.4462465245597776	cf9cf51c20768af10b52e370b833cce5	not tested	-	-	-	-	-	-	-	-	-	CP006807	0.004991	Yersinia pestis 790	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000004.1 Yersinia pestis G1996010 Contig_G1996010_25, whole genome shotgun sequence	2436	0.4490968801313629	65e21d6463b7dbcb4e868078363b4e7a	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000005.1 Yersinia pestis G1996010 Contig_G1996010_65, whole genome shotgun sequence	5352	0.3678998505231689	5eb17564e1a46b775497946d2d86cfc7	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000006.1 Yersinia pestis G1996010 Contig_G1996010_67, whole genome shotgun sequence	1114	0.5368043087971275	9e5ee760d84ebb83462f6226a0947b36	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000007.1 Yersinia pestis G1996010 Contig_G1996010_69, whole genome shotgun sequence	10171	0.4657359158391505	9939b95427adeda2996ce77a2eefbc21	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000008.1 Yersinia pestis G1996010 Contig_G1996010_83, whole genome shotgun sequence	20241	0.46875154389605256	f72396a755cc4ca615df79429b842782	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000009.1 Yersinia pestis G1996010 Contig_G1996010_85, whole genome shotgun sequence	17090	0.45301345816266825	dbeb43af1445f02b6f0ba72b554a9f3b	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
GCF_000324905.1.fna	chromosome	-	-	NZ_ADSF01000010.1 Yersinia pestis G1996010 Contig_G1996010_89, whole genome shotgun sequence	413	0.5569007263922519	96e5aa3b8a95a5b2d1aa908fe5bb4f03	not tested	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
